task_complexity_score,brief_quality_score,scope_change_flag,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,client_Client_B,client_Client_C,client_Client_D,client_Client_E,client_Client_F,client_Client_G,client_Client_H,client_Client_I,client_Client_J,client_Client_K,client_Client_L,client_Client_M,client_Client_N,client_Client_O,client_Client_P,client_Client_Q,client_Client_R,client_Client_S,client_Client_T,client_Client_U,client_Client_V,client_Client_W,client_Client_X,client_Client_Y,client_Client_Z,client_Client_[,client_Client_\,client_tier_low,client_tier_mid,team_design,team_media,team_seo,task_type_article,task_type_design,task_type_development,task_type_release,task_type_report,task_type_ticket,seniority_mid,seniority_senior,deadline_pressure_low,deadline_pressure_medium,pricing_model_hourly,pricing_model_value_based,task_status_blocked,task_status_delivered,task_status_draft,task_status_in_progress,task_status_review,workflow_stage_client_review,workflow_stage_execution,workflow_stage_finalized,workflow_stage_qa,legacy_ai_flag_true,legacy_ai_flag_unknown,content_version_v1,content_version_v2,content_version_v3,content_version_v4,ai_group_15-30%,ai_group_30-50%,ai_group_50-75%,ai_group_75-100%
3,5.0,0,3.0,1,11.21,10.37,0.28,1,5,1,1.33,80.99,4073.095805945132,638.19,3434.905805945132,0.11864406779661017,0.1566842594442516,0.9250669045495092,4,0.8400000000000001,0.08920606601248884,0.4460303300624442,0.8433157405557485,306.41443407182265,363.34485334033286,0,1.3333333333333333,0.791098901098901,0.00027263593676146687,0.7908262651621396,0.2424242424242424,0.7575757575757576,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
5,5.0,0,5.0,1,23.57,21.29,0.64,1,7,1,1.82,74.37,1713.44,1373.31,340.1300000000001,0.07721680101824353,0.8014929031655617,0.9032668646584641,5,3.2,0.04242681374628765,0.29698769622401355,0.19850709683443837,14.430632159524825,72.69579974543912,0,1.0,0.7183516483516484,0.00017743891684008915,0.7181742094348084,0.18181818181818182,0.8181818181818181,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2,1.0,0,7.0,0,4.46,2.14,0.37,1,3,2,2.18,67.58,169.59,183.13,-13.539999999999992,0.48878923766816146,1.0798396131847396,0.47982062780269064,7,0.74,0.4484304932735426,0.672645739910314,-0.07983961318473962,-3.0358744394618817,38.02466367713004,1,1.0,0.6437362637362637,0.0011232041699634806,0.6426130595663002,0.18181818181818182,0.8181818181818181,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
4,4.0,0,3.0,0,7.42,5.44,0.53,1,2,1,2.2,59.28,4136.46,562.4,3574.06,0.29649595687331537,0.13596166770620288,0.7331536388140162,2,2.12,0.1347708894878706,0.2695417789757412,0.8640383322937971,481.6792452830189,557.4743935309973,0,0.6666666666666666,0.5525274725274726,0.000681327389134355,0.5518461451383382,0.1212121212121212,0.8787878787878788,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
3,1.0,0,7.0,0,10.2,10.2,0.59,1,2,1,2.3,63.05,1062.12,579.12,482.9999999999999,0.22549019607843138,0.545249124392724,1.0,4,1.77,0.09803921568627452,0.19607843137254904,0.45475087560727595,47.35294117647058,104.12941176470588,0,0.5714285714285714,0.593956043956044,0.0005181610170662612,0.5934378829389777,0.10389610389610389,0.8961038961038961,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False
5,4.0,0,5.0,0,10.72,7.69,0.34,1,0,2,0.0,90.45,972.57,369.49,603.08,0.0,0.3799109575660364,0.7173507462686567,5,1.7000000000000002,0.18656716417910446,0.0,0.6200890424339637,56.257462686567166,90.72481343283582,0,1.0,0.8950549450549451,0.0,0.8950549450549451,0.18181818181818182,0.8181818181818181,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
2,2.0,0,10.0,0,20.16,18.37,0.0,0,1,1,1.32,77.76,1018.56,1559.46,-540.9000000000001,0.06547619047619048,1.5310438265786994,0.9112103174603176,6,0.16,0.0496031746031746,0.0496031746031746,-0.5310438265786994,-26.830357142857146,50.52380952380952,1,0.6,0.7556043956043956,0.00015045979843383674,0.7554539358059618,0.10909090909090909,0.8909090909090909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3,1.0,1,7.0,0,20.26,11.7,0.2,1,6,0,14.05,17.96,1105.95,1283.39,-177.44000000000003,0.6934846989141165,1.1604412496044125,0.5774925962487659,7,0.6000000000000001,0.0,0.29615004935834155,-0.1604412496044125,-8.758144126357355,54.58785784797631,1,1.0,0.09846153846153848,0.0015935803115104917,0.09686795815002798,0.18181818181818182,0.8181818181818181,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
5,4.0,0,7.0,0,9.15,7.38,0.5,1,5,1,1.91,59.7,682.79,440.92,241.86999999999995,0.20874316939890708,0.6457622402202727,0.8065573770491803,9,2.5,0.1092896174863388,0.5464480874316939,0.3542377597797272,26.433879781420757,74.62185792349726,0,1.2857142857142858,0.5571428571428572,0.00047967749748086956,0.5566631796453763,0.2337662337662338,0.7662337662337662,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
4,4.0,0,5.0,0,12.09,6.0,0.41,1,1,1,0.0,50.55,1831.06,637.76,1193.3,0.0,0.3483009841294114,0.49627791563275436,4,1.64,0.0827129859387924,0.0827129859387924,0.6516990158705886,98.70140612076095,151.4524400330852,0,0.8,0.4565934065934066,0.0,0.4565934065934066,0.14545454545454548,0.8545454545454545,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5,3.0,1,5.0,1,17.93,11.08,0.5,1,3,6,4.92,69.4,584.33,1012.86,-428.53,0.2744004461795873,1.7333698423835846,0.6179587283881762,10,2.5,0.33463469046291133,0.16731734523145567,-0.7333698423835845,-23.90016731734523,32.58951477969883,1,2.0,0.6637362637362638,0.0006305534198320341,0.6631057103164318,0.36363636363636365,0.6363636363636364,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False
5,3.0,0,5.0,0,11.06,9.11,0.23,1,2,3,1.03,69.2,718.64,456.73,261.91,0.09312839059674502,0.6355477012134031,0.8236889692585895,5,1.1500000000000001,0.27124773960216997,0.18083182640144665,0.36445229878659696,23.680831826401448,64.97649186256781,0,1.0,0.6615384615384615,0.00021400265922235002,0.6613244588792392,0.18181818181818182,0.8181818181818181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
3,5.0,0,5.0,1,21.23,16.42,0.77,1,2,1,2.68,100.0,1414.15,669.06,745.0900000000001,0.12623645784267545,0.473118127497083,0.7734338200659445,8,2.31,0.047103155911446065,0.09420631182289213,0.5268818725029171,35.096090438059356,66.61092793217146,0,1.6,1.0,0.00029008272875797816,0.999709917271242,0.29090909090909095,0.709090909090909,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
4,5.0,0,2.0,1,8.86,6.51,0.4,1,1,2,1.76,63.16,749.95,682.31,67.6400000000001,0.19864559819413094,0.9098073204880324,0.734762979683973,6,1.6,0.22573363431151244,0.11286681715575622,0.09019267951196759,7.634311512415362,84.64446952595938,0,3.0,0.5951648351648351,0.00045647397086924735,0.5947083611939659,0.5454545454545454,0.4545454545454546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3,3.0,0,5.0,1,11.78,4.68,0.0,0,1,1,1.86,90.35,1083.08,1028.51,54.569999999999936,0.15789473684210528,0.9496159101820734,0.39728353140916806,6,0.18,0.08488964346349746,0.08488964346349746,0.0503840898179266,4.632427843803051,91.94227504244482,0,1.2,0.8939560439560439,0.00036283128426150104,0.8935932126717824,0.21818181818181817,0.7818181818181819,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,3.0,0,10.0,0,11.79,5.52,0.67,1,3,1,2.3,82.61,1833.3,639.86,1193.44,0.19508057675996607,0.34902089128893254,0.4681933842239186,5,2.68,0.08481764206955048,0.2544529262086514,0.6509791087110676,101.22476675148432,155.49618320610688,0,0.5,0.8089010989010988,0.0004482817959351878,0.8084528171051637,0.09090909090909091,0.9090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3,5.0,0,5.0,0,20.31,11.21,0.58,1,3,0,1.81,68.95,1285.68,1392.09,-106.40999999999984,0.08911866075824718,1.082765540414411,0.5519448547513541,3,1.7399999999999998,0.0,0.14771048744460857,-0.08276554041441092,-5.239290989660258,63.30280649926146,1,0.6,0.6587912087912088,0.00020478857485233906,0.6585864202163565,0.10909090909090909,0.8909090909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
4,5.0,0,5.0,0,7.63,6.11,0.24,1,1,2,2.8,73.2,813.88,315.25,498.63,0.36697247706422015,0.38734211431660687,0.8007863695937091,2,0.96,0.2621231979030144,0.1310615989515072,0.6126578856833931,65.35124508519004,106.6684141546527,0,0.4,0.7054945054945055,0.0008432776025649563,0.7046512278919406,0.07272727272727274,0.9272727272727272,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
4,2.0,0,2.0,0,12.85,9.13,0.35,1,2,2,9.49,48.13,724.31,503.21,221.1,0.7385214007782102,0.6947439632201682,0.7105058365758755,7,1.4,0.1556420233463035,0.1556420233463035,0.3052560367798319,17.20622568093385,56.36653696498054,0,3.5,0.43000000000000005,0.0016970715658934175,0.4283029284341066,0.6363636363636364,0.36363636363636365,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
2,5.0,0,2.0,1,10.54,4.59,0.28,1,1,0,1.22,88.6,380.7,963.96,-583.26,0.1157495256166983,2.532072498029945,0.43548387096774194,8,0.56,0.0,0.09487666034155598,-1.532072498029945,-55.337760910815945,36.119544592030365,1,4.0,0.8747252747252746,0.00026598447720371896,0.8744592902480709,0.7272727272727273,0.2727272727272727,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3,1.0,0,2.0,1,15.72,6.92,0.0,0,2,2,0.98,70.78,1748.67,646.01,1102.66,0.06234096692111959,0.3694293377252426,0.4402035623409669,9,0.24,0.1272264631043257,0.1272264631043257,0.6305706622747574,70.1437659033079,111.2385496183206,0,4.5,0.678901098901099,0.0001432552695705926,0.6787578436315284,0.8181818181818182,0.18181818181818177,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,5.0,0,5.0,0,8.28,5.89,0.44,1,2,0,1.84,73.33,645.51,649.8,-4.289999999999964,0.22222222222222224,1.006645907886787,0.711352657004831,5,0.44,0.0,0.24154589371980678,-0.006645907886787135,-0.5181159420289811,77.96014492753623,1,1.0,0.7069230769230769,0.0005106514371087792,0.706412425485968,0.18181818181818182,0.8181818181818181,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
